timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
94326380,0,0.0,0.0,-0.48625177,-0.5963207,-0.18170606,-0.38570413,-0.51782143,0.21422547,0.016986335,0.0050865556,-0.0087733725,-0.009322331,0.004796123,0.011227371,0.0,-0.15180661,-0.2910599,-1.4446708,0.3514209,0.0,0.10049469,0.0087733725,0.026278224,0.018467305,0.049008604,0.034136977,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
94430379,0,0.0,0.0,-0.48611385,-0.5973248,-0.18191826,-0.38570413,-0.51782143,0.21422547,0.015679967,0.0018849458,0.0027479522,0.0022594328,0.004796123,0.011227371,0.0,-0.21228777,-1.0164963,0.31384683,0.35141256,0.0,0.10038818,-0.0027479522,0.028162064,0.019769859,0.051152546,0.03558654,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
94526382,0,0.0,0.0,-0.4856576,-0.59895855,-0.18230976,-0.38570413,-0.51782143,0.21422547,0.018649036,0.002355552,-0.0061601945,-0.00674724,0.004796123,0.011227371,0.0,0.5183147,-0.6543478,-0.33802226,0.35158104,0.0,0.10007446,0.0061601945,0.027736928,0.01947358,0.050850105,0.035386845,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
94630381,0,0.0,0.0,-0.48467097,-0.60091996,-0.1830402,-0.38570413,-0.51782143,0.21422547,0.019759594,0.0033966505,-0.0028394996,-0.003732075,0.004796123,0.011227371,0.0,0.04763529,0.5134651,0.2148203,0.35166463,0.0,0.10000799,0.0028394996,0.02757909,0.019363834,0.050703395,0.0352965,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
94734381,0,0.0,0.0,-0.48342887,-0.60297376,-0.18362883,-0.38570413,-0.51782143,0.21422547,0.01780343,-0.0017439544,0.0039969897,0.0029378966,0.004796123,0.011227371,0.0,-0.20152347,-0.18348148,2.968294,0.35159722,0.0,0.10001015,-0.0039969897,0.029396325,0.020622717,0.05242614,0.036474414,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
94829579,0,0.0,0.0,-0.48236066,-0.6054117,-0.18417297,-0.38570413,-0.51782143,0.21422547,0.020355633,-0.0019040913,-0.0027541697,-0.003986005,0.004796123,0.011227371,0.0,1.0492097,0.12201231,1.2938322,0.35181978,0.0,0.1,0.0027541697,0.028673142,0.020124214,0.051609356,0.035922803,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
94933579,0,0.0,0.0,-0.48214474,-0.60619164,-0.1847057,-0.38570413,-0.51782143,0.21422547,0.018398913,-0.0037637027,-0.003750066,-0.0050637983,0.004796123,0.011227371,0.0,0.71363497,-0.22020857,-1.1472889,0.3518798,0.0,0.10017591,0.003750066,0.030366542,0.021298924,0.053091206,0.036942072,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95037579,0,0.0,0.0,-0.4827238,-0.60602874,-0.18532632,-0.38570413,-0.51782143,0.21422547,0.016416514,-0.0014083079,0.00214529,0.0008132534,0.004796123,0.011227371,0.0,-0.015426966,0.78660834,1.93986,0.35185906,0.0,0.10041905,-0.00214529,0.029480604,0.020691257,0.051955484,0.036171794,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95133582,0,0.0,0.0,-0.48322716,-0.60595953,-0.18577698,-0.38570413,-0.51782143,0.21422547,0.014559975,-0.0026721577,-0.0031920879,-0.0044603515,0.004796123,0.011227371,0.0,0.57344556,0.089566335,0.24738026,0.35188928,0.0,0.100400336,0.0031920879,0.028360374,0.019918326,0.050706144,0.035313834,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95237581,0,0.0,0.0,-0.48398802,-0.6060235,-0.18595338,-0.38570413,-0.51782143,0.21422547,0.012723428,-0.0031021931,-0.0011297221,-0.0020729643,0.004796123,0.011227371,0.0,0.6472765,-0.45524052,0.6083122,0.35187733,0.0,0.10191142,0.0011297221,0.025934286,0.018234348,0.04835693,0.033721633,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95341580,0,0.0,0.0,-0.48469803,-0.60629356,-0.18574788,-0.38570413,-0.51782143,0.21422547,0.011205635,-0.0012946808,-0.0067779855,-0.0072105117,0.004796123,0.011227371,0.0,0.16462234,0.47914064,-2.2363615,0.351907,0.0,0.101197205,0.0067779855,0.027741741,0.019486353,0.05043111,0.035135046,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95445580,0,0.0,0.0,-0.48452392,-0.60749793,-0.18554121,-0.38570413,-0.51782143,0.21422547,0.012954893,-0.0036821302,-0.0036378822,-0.0037306724,0.004796123,0.011227371,0.0,0.18958156,0.19339147,-1.388429,0.35210925,0.0,0.1016048,0.0036378822,0.027341528,0.019209133,0.050028984,0.034855027,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95541579,0,0.0,0.0,-0.4842084,-0.60855395,-0.18524551,-0.38570413,-0.51782143,0.21422547,0.0107262945,-0.005997717,0.0021172217,0.002342396,0.004796123,0.011227371,0.0,0.097655445,-0.12363305,0.058699332,0.35207018,0.0,0.100866385,-0.0021172217,0.02872052,0.020165518,0.05138087,0.035781235,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95645581,0,0.0,0.0,-0.48403823,-0.60922796,-0.18519591,-0.38570413,-0.51782143,0.21422547,0.010572379,-0.003372132,-0.0013194185,-0.0011669805,0.004796123,0.011227371,0.0,-0.14241794,1.5166849,-0.37826693,0.35203698,0.0,0.1,0.0013194185,0.02806782,0.01971502,0.05059286,0.035250958,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
95749579,0,0.0,0.0,-0.4838591,-0.61017644,-0.18516237,-0.38570413,-0.51782143,0.21422547,0.010548833,-0.0050547402,-0.00040799004,-0.0002929307,0.004796123,0.011227371,0.0,-0.26587018,0.70111024,0.36795056,0.35227957,0.0,0.10068082,0.00040799004,0.027724663,0.019476213,0.05035152,0.03508255,inf,inf,inf,inf,1,1,1,1,2,1,2,3,0,0,0
