timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
87623596,1572935964600151,-339387374,188802998,131823,163135,0.16900001,2.523288,0.60400003,1.001,0.65999997,1.06,99,94,0.038000003,0.038000003,-0.002,0.024,0.0,0,nan,0.0,3,1,16
87824318,1572935964800152,-339387373,188803000,131844,163155,0.22200002,2.5232904,0.60400003,0.9990001,0.65999997,1.06,99,94,0.020000001,0.016,-0.012,0.078,0.0,0,nan,0.0,3,1,16
88023841,1572935965000152,-339387374,188803001,131855,163167,0.24700001,2.5232928,0.60400003,0.998,0.65999997,1.06,99,94,0.021000002,-0.019000001,0.008,0.047000002,0.0,0,nan,0.0,3,1,16
88224289,1572935965200152,-339387374,188803003,131876,163187,0.201,2.523295,0.60400003,0.99600005,0.65999997,1.06,99,108,0.036000002,-0.018000001,0.032,-0.020000001,0.0,0,nan,0.0,3,1,16
88423293,1572935965400152,-339387375,188803005,131899,163210,0.25100002,2.523298,0.605,0.99600005,0.65999997,1.06,99,108,0.030000001,-0.024,0.017,0.045,0.0,0,nan,0.0,3,1,16
88623342,1572935965600153,-339387375,188803006,131900,163211,0.25500003,2.523301,0.605,0.99500006,0.65999997,1.06,99,108,0.027,-0.026,0.008,0.059000004,0.0,0,nan,0.0,3,1,16
88823286,1572935965800153,-339387375,188803007,131936,163247,0.21800001,2.5233033,0.605,0.99500006,0.65999997,1.06,99,108,0.011000001,0.007,-0.008,0.015000001,0.0,0,nan,0.0,3,1,16
89021734,1572935966000153,-339387375,188803008,131950,163261,0.19600001,2.5233054,0.606,0.99500006,0.65999997,1.06,99,108,0.031000001,-0.009000001,0.029000001,0.018000001,0.0,0,nan,0.0,3,1,16
89223382,1572935966200153,-339387375,188803009,131967,163278,0.19500001,2.5233076,0.606,0.99500006,0.65999997,1.06,99,109,0.033,0.032,-0.006,0.007,0.0,0,nan,0.0,3,1,16
89425958,1572935966400154,-339387374,188803011,132008,163319,0.22900002,2.52331,0.60700005,0.99500006,0.65999997,1.06,99,109,0.009000001,0.003,-0.008,0.053000003,0.0,0,nan,0.0,3,1,16
89622673,1572935966600154,-339387374,188803012,132034,163345,0.17600001,2.5233116,0.60700005,0.99500006,0.65999997,1.06,99,109,0.026,-0.006,0.025,0.009000001,0.0,0,nan,0.0,3,1,16
89826150,1572935966800154,-339387375,188803013,132034,163345,0.24900001,2.5233145,0.60700005,0.99500006,0.65999997,1.06,99,109,0.024,0.020000001,-0.012,-0.043,0.0,0,nan,0.0,3,1,16
90023485,1572935967000154,-339387375,188803014,132042,163354,0.21400002,2.5233169,0.60700005,0.99500006,0.65999997,1.06,99,109,0.014,0.009000001,-0.011000001,-0.004,0.0,0,nan,0.0,3,1,16
90222293,1572935967200154,-339387374,188803015,132102,163413,0.20600002,2.523319,0.60700005,0.994,0.65999997,1.06,99,107,0.036000002,0.019000001,-0.030000001,0.029000001,0.0,0,nan,0.0,3,1,16
90425280,1572935967400155,-339387375,188803015,132101,163412,0.135,2.5233204,0.60700005,0.994,0.65999997,1.06,99,107,0.035,-0.011000001,-0.033,-0.022000002,0.0,0,nan,0.0,3,1,16
90621445,1572935967600155,-339387375,188803016,132127,163438,0.21000001,2.5233228,0.60800004,0.994,0.65999997,1.06,99,107,0.071,-0.062000003,0.033,-0.002,0.0,0,nan,0.0,3,1,16
90825296,1572935967800155,-339387376,188803017,132144,163455,0.20500001,2.523325,0.60800004,0.994,0.65999997,1.06,99,107,0.025,0.018000001,-0.018000001,0.002,0.0,0,nan,0.0,3,1,16
91021401,1572935968000155,-339387376,188803018,132143,163454,0.23400001,2.5233274,0.60800004,0.994,0.65999997,1.06,99,107,0.024,0.015000001,-0.019000001,-0.025,0.0,0,nan,0.0,3,1,16
91225733,1572935968200156,-339387376,188803019,132177,163488,0.22500001,2.52333,0.60800004,0.994,0.65999997,1.06,99,105,0.008,0.008,-0.002,0.035,0.0,0,nan,0.0,3,1,16
91425276,1572935968400156,-339387376,188803019,132186,163497,0.13100001,2.5233312,0.609,0.99500006,0.65999997,1.06,99,105,0.017,-0.015000001,-0.008,-0.0050000004,0.0,0,nan,0.0,3,1,16
91620460,1572935968600156,-339387377,188803020,132204,163515,0.136,2.5233326,0.61,0.99700004,0.65999997,1.06,99,105,0.044000003,-0.036000002,-0.026,-0.034,0.0,0,nan,0.0,3,1,16
91824936,1572935968800156,-339387377,188803020,132213,163524,0.172,2.5233347,0.61,0.998,0.65999997,1.06,99,105,0.032,0.032,-0.001,0.019000001,0.0,0,nan,0.0,3,1,16
92024671,1572935969000157,-339387378,188803020,132184,163495,0.26200002,2.5233376,0.611,0.998,0.65999997,1.06,99,105,0.038000003,-0.032,0.021000002,0.087000005,0.0,0,nan,0.0,3,1,16
92224384,1572935969200157,-339387378,188803021,132198,163509,0.25500003,2.5233402,0.611,0.9990001,0.65999997,1.06,99,109,0.021000002,-0.013,0.016,0.052,0.0,0,nan,0.0,3,1,16
92424594,1572935969400157,-339387378,188803021,132208,163519,0.26700002,2.523343,0.611,0.9990001,0.65999997,1.06,99,109,0.019000001,-0.019000001,-0.003,0.057000004,0.0,0,nan,0.0,3,1,16
92625180,1572935969600157,-339387378,188803021,132222,163533,0.254,2.523346,0.61200005,0.9990001,0.65999997,1.06,99,109,0.031000001,-0.021000002,0.022000002,0.05,0.0,0,nan,0.0,3,1,16
92824391,1572935969800158,-339387378,188803021,132249,163561,0.25500003,2.5233483,0.61200005,0.9990001,0.65999997,1.06,99,109,0.07300001,-0.065000005,-0.032,0.096,0.0,0,nan,0.0,3,1,16
93021272,1572935970000158,-339387377,188803020,132275,163586,0.264,2.5233514,0.61200005,0.9990001,0.65999997,1.06,99,109,0.023000002,0.022000002,0.004,-0.052,0.0,0,nan,0.0,3,1,16
93224922,1572935970200158,-339387376,188803020,132295,163607,0.209,2.5233536,0.61200005,0.9990001,0.65999997,1.06,99,110,0.016,0.016,-0.001,0.034,0.0,0,nan,0.0,3,1,16
93424152,1572935970400158,-339387376,188803020,132308,163619,0.18900001,2.5233557,0.61300004,0.998,0.65999997,1.06,99,110,0.022000002,0.021000002,-0.006,0.020000001,0.0,0,nan,0.0,3,1,16
93624394,1572935970600158,-339387375,188803020,132343,163655,0.209,2.5233579,0.61300004,0.99600005,0.65999997,1.06,99,110,0.022000002,-0.009000001,0.019000001,0.015000001,0.0,0,nan,0.0,3,1,16
93824391,1572935970800159,-339387374,188803020,132380,163691,0.20600002,2.5233598,0.61300004,0.99500006,0.65999997,1.06,99,110,0.022000002,0.002,0.022000002,0.043,0.0,0,nan,0.0,3,1,16
94024329,1572935971000159,-339387374,188803019,132373,163684,0.25,2.5233626,0.61300004,0.994,0.65999997,1.06,99,110,0.007,0.006,-0.003,-0.008,0.0,0,nan,0.0,3,1,16
94224562,1572935971200159,-339387373,188803019,132390,163701,0.18900001,2.523365,0.614,0.99300003,0.65999997,1.06,99,107,0.057000004,0.051000003,-0.026,0.042000003,0.0,0,nan,0.0,3,1,16
94420491,1572935971400159,-339387373,188803018,132394,163705,0.25,2.523368,0.614,0.99200004,0.65999997,1.06,99,107,0.075,-0.071,0.026,0.05,0.0,0,nan,0.0,3,1,16
94624319,1572935971600160,-339387374,188803017,132404,163716,0.123,2.5233688,0.614,0.99100006,0.65999997,1.06,99,107,0.052,-0.011000001,-0.051000003,-0.017,0.0,0,nan,0.0,3,1,16
94824283,1572935971800160,-339387374,188803016,132426,163738,0.193,2.523371,0.615,0.99100006,0.65999997,1.06,99,107,0.051000003,-0.029000001,0.043,-0.036000002,0.0,0,nan,0.0,3,1,16
95024294,1572935972000160,-339387375,188803016,132413,163724,0.21900001,2.5233736,0.615,0.99000007,0.65999997,1.06,99,107,0.024,-0.002,-0.024,0.033,0.0,0,nan,0.0,3,1,16
95224301,1572935972200160,-339387375,188803015,132418,163729,0.25300002,2.5233762,0.615,0.99000007,0.65999997,1.06,99,109,0.006,-0.002,-0.006,0.017,0.0,0,nan,0.0,3,1,16
95424262,1572935972400161,-339387375,188803015,132424,163735,0.19700001,2.5233786,0.615,0.989,0.65999997,1.06,99,109,0.054,0.051000003,-0.019000001,0.0050000004,0.0,0,nan,0.0,3,1,16
95624491,1572935972600161,-339387375,188803014,132408,163719,0.178,2.5233805,0.615,0.98800004,0.65999997,1.06,99,109,0.003,0.003,-0.002,0.0050000004,0.0,0,nan,0.0,3,1,16
95820627,1572935972800161,-339387375,188803014,132437,163748,0.22500001,2.523383,0.615,0.98700005,0.65999997,1.06,99,109,0.0050000004,0.002,-0.0050000004,0.068,0.0,0,nan,0.0,3,1,16
96024290,1572935973000161,-339387375,188803013,132425,163736,0.186,2.5233846,0.614,0.98600006,0.65999997,1.06,99,109,0.019000001,-0.016,0.009000001,-0.014,0.0,0,nan,0.0,3,1,16
96224289,1572935973200162,-339387375,188803012,132420,163731,0.22000001,2.5233872,0.614,0.9850001,0.65999997,1.06,99,108,0.023000002,0.0,-0.023000002,-0.066,0.0,0,nan,0.0,3,1,16
96424280,1572935973400162,-339387375,188803011,132433,163744,0.20300001,2.523389,0.614,0.984,0.65999997,1.06,99,108,0.019000001,-0.019000001,-0.001,-0.047000002,0.0,0,nan,0.0,3,1,16
96623302,1572935973600162,-339387376,188803011,132443,163754,0.24900001,2.523392,0.614,0.984,0.65999997,1.06,99,108,0.056,-0.054,0.016,0.060000002,0.0,0,nan,0.0,3,1,16
96822563,1572935973800162,-339387375,188803010,132455,163766,0.24000001,2.5233943,0.614,0.98300004,0.65999997,1.06,99,108,0.044000003,0.044000003,-0.002,-0.032,0.0,0,nan,0.0,3,1,16
97024671,1572935974200163,-339387375,188803008,132466,163778,0.23500001,2.5233986,0.614,0.98200005,0.65999997,1.06,99,108,0.024,-0.013,0.020000001,0.052,0.0,0,nan,0.0,3,1,16
97228681,1572935974400163,-339387376,188803008,132461,163772,0.14500001,2.5234003,0.614,0.98200005,0.65999997,1.06,99,108,0.07300001,-0.060000002,-0.043,0.009000001,0.0,0,nan,0.0,3,1,16
97428729,1572935974600163,-339387376,188803007,132478,163789,0.23200001,2.5234027,0.615,0.98100007,0.65999997,1.06,99,108,0.049000002,0.016,0.046000004,-0.10700001,0.0,0,nan,0.0,3,1,16
97628525,1572935974800163,-339387375,188803007,132503,163814,0.19700001,2.5234048,0.615,0.98100007,0.65999997,1.06,99,108,0.052,0.038000003,-0.035,0.014,0.0,0,nan,0.0,3,1,16
97824825,1572935975000164,-339387375,188803007,132505,163817,0.192,2.523407,0.61600006,0.98100007,0.65999997,1.06,99,108,0.057000004,-0.05,0.027,-0.028,0.0,0,nan,0.0,3,1,16
98027817,1572935975200164,-339387375,188803007,132529,163840,0.201,2.5234094,0.61600006,0.98100007,0.65999997,1.06,99,111,0.027,0.027,0.0,-0.004,0.0,0,nan,0.0,3,1,16
98227865,1572935975400164,-339387375,188803007,132537,163849,0.224,2.5234115,0.61700004,0.98100007,0.65999997,1.06,99,111,0.035,-0.029000001,0.020000001,0.013,0.0,0,nan,0.0,3,1,16
98424656,1572935975600164,-339387376,188803007,132535,163846,0.21200001,2.523414,0.61700004,0.98100007,0.65999997,1.06,99,111,0.034,-0.002,0.033,0.064,0.0,0,nan,0.0,3,1,16
98628504,1572935975800165,-339387375,188803007,132543,163854,0.24800001,2.5234165,0.61800003,0.98,0.65999997,1.06,99,111,0.0050000004,-0.003,-0.004,0.030000001,0.0,0,nan,0.0,3,1,16
98828683,1572935976000165,-339387376,188803007,132541,163853,0.23500001,2.5234191,0.619,0.97900003,0.65999997,1.06,99,111,0.067,-0.063,0.021000002,0.038000003,0.0,0,nan,0.0,3,1,16
99027666,1572935976200165,-339387376,188803006,132554,163866,0.23700002,2.5234218,0.619,0.97700006,0.65999997,1.06,99,113,0.025,-0.025,-0.003,0.094000004,0.0,0,nan,0.0,3,1,16
99228672,1572935976400165,-339387376,188803007,132575,163886,0.22500001,2.5234241,0.619,0.9760001,0.65999997,1.06,99,113,0.046000004,-0.031000001,0.034,0.040000003,0.0,0,nan,0.0,3,1,16
99427842,1572935976600166,-339387376,188803007,132583,163894,0.24800001,2.523427,0.619,0.975,0.65999997,1.06,99,113,0.054,-0.054,0.003,0.082,0.0,0,nan,0.0,3,1,16
99627681,1572935976800166,-339387376,188803006,132595,163907,0.11000001,2.5234282,0.62,0.975,0.65999997,1.06,99,113,0.021000002,0.017,0.012,0.008,0.0,0,nan,0.0,3,1,16
99823689,1572935977000166,-339387375,188803006,132598,163909,0.136,2.5234296,0.62,0.97400004,0.65999997,1.06,99,113,0.011000001,0.010000001,0.004,0.0050000004,0.0,0,nan,0.0,3,1,16
100028672,1572935977200166,-339387374,188803006,132623,163935,0.19500001,2.523432,0.62100005,0.97400004,0.65999997,1.06,99,109,0.047000002,0.040000003,-0.024,0.017,0.0,0,nan,0.0,3,1,16
100227664,1572935977400166,-339387374,188803005,132636,163947,0.23200001,2.5234346,0.62100005,0.97400004,0.65999997,1.06,99,109,0.018000001,-0.010000001,0.015000001,0.026,0.0,0,nan,0.0,3,1,16
100427758,1572935977600167,-339387374,188803005,132632,163943,0.16000001,2.5234363,0.62200004,0.97300005,0.65999997,1.06,99,109,0.041,-0.041,-0.007,-0.006,0.0,0,nan,0.0,3,1,16
100627663,1572935977800167,-339387375,188803005,132635,163946,0.21000001,2.5234385,0.62200004,0.97300005,0.65999997,1.06,99,109,0.097,-0.067,0.07,0.032,0.0,0,nan,0.0,3,1,16
100827692,1572935978000167,-339387375,188803005,132651,163963,0.21700001,2.5234408,0.62200004,0.97400004,0.75,1.22,99,109,0.031000001,0.014,-0.028,0.051000003,0.0,0,nan,0.0,3,1,15
101028659,1572935978200167,-339387373,188803005,132683,163994,0.24100001,2.5234432,0.623,0.97400004,0.65999997,1.06,99,110,0.071,0.07,0.010000001,-0.060000002,0.0,0,nan,0.0,3,1,16
101227242,1572935978400168,-339387372,188803004,132708,164019,0.245,2.523446,0.623,0.97300005,0.65999997,1.06,99,110,0.002,0.0,0.002,-0.028,0.0,0,nan,0.0,3,1,16
101427682,1572935978600168,-339387372,188803004,132723,164034,0.246,2.5234485,0.623,0.9710001,0.65999997,1.06,99,110,0.027,0.024,-0.011000001,-0.046000004,0.0,0,nan,0.0,3,1,16
101627654,1572935978800168,-339387371,188803003,132749,164060,0.123,2.52345,0.623,0.97,0.65999997,1.06,99,110,0.014,0.003,0.014,0.006,0.0,0,nan,0.0,3,1,16
101827681,1572935979000168,-339387370,188803003,132768,164079,0.15900001,2.5234516,0.624,0.97,0.65999997,1.06,99,110,0.017,0.017,0.0050000004,0.018000001,0.0,0,nan,0.0,3,1,16
102027697,1572935979200169,-339387369,188803003,132799,164110,0.23400001,2.5234544,0.624,0.97,0.65999997,1.06,99,110,0.023000002,0.011000001,-0.020000001,-0.053000003,0.0,0,nan,0.0,3,1,16
102227683,1572935979400169,-339387368,188803002,132828,164139,0.24200001,2.5234568,0.624,0.96900004,0.65999997,1.06,99,110,0.023000002,-0.015000001,-0.017,0.060000002,0.0,0,nan,0.0,3,1,16
102426723,1572935979600169,-339387367,188803001,132839,164151,0.231,2.5234597,0.624,0.96900004,0.65999997,1.06,99,110,0.018000001,-0.0050000004,-0.017,0.038000003,0.0,0,nan,0.0,3,1,16
102628020,1572935979800169,-339387366,188803001,132854,164166,0.17500001,2.5234613,0.624,0.96900004,0.75,1.22,99,110,0.054,0.051000003,0.017,-0.007,0.0,0,nan,0.0,3,1,15
102826692,1572935980000170,-339387365,188803001,132895,164206,0.158,2.5234632,0.625,0.96900004,0.75,1.22,99,110,0.044000003,0.036000002,0.025,0.05,0.0,0,nan,0.0,3,1,15
103027009,1572935980200170,-339387363,188803000,132937,164248,0.185,2.5234654,0.625,0.96900004,0.75,1.22,99,111,0.026,0.004,-0.026,0.019000001,0.0,0,nan,0.0,3,1,15
103227677,1572935980400170,-339387363,188803000,132979,164291,0.2,2.5234673,0.625,0.96800005,0.75,1.22,99,111,0.018000001,-0.017,-0.007,-0.043,0.0,0,nan,0.0,3,1,15
103427670,1572935980600170,-339387362,188803000,133011,164322,0.22500001,2.52347,0.625,0.96800005,0.75,1.22,99,111,0.060000002,0.056,-0.021000002,-0.028,0.0,0,nan,0.0,3,1,15
103625756,1572935980800170,-339387360,188803000,133059,164370,0.23400001,2.5234725,0.625,0.96800005,0.75,1.22,99,111,0.028,0.004,0.027,-0.09900001,0.0,0,nan,0.0,3,1,15
103825709,1572935981000171,-339387360,188803000,133105,164417,0.156,2.523474,0.624,0.96800005,0.75,1.22,99,111,0.016,0.0050000004,-0.016,0.0,0.0,0,nan,0.0,3,1,15
104026697,1572935981200171,-339387359,188802999,133144,164456,0.238,2.5234768,0.624,0.966,0.75,1.22,99,108,0.05,0.05,0.003,-0.063,0.0,0,nan,0.0,3,1,15
104225714,1572935981400171,-339387358,188802999,133170,164482,0.224,2.5234792,0.624,0.96500003,0.75,1.22,99,108,0.022000002,0.011000001,-0.019000001,-0.051000003,0.0,0,nan,0.0,3,1,15
104429008,1572935981600171,-339387357,188802998,133185,164496,0.22100002,2.5234816,0.624,0.96300006,0.75,1.22,99,108,0.008,-0.008,0.0,0.006,0.0,0,nan,0.0,3,1,15
104625724,1572935981800172,-339387356,188802998,133215,164526,0.23300001,2.5234842,0.624,0.9620001,0.75,1.22,99,108,0.037,-0.031000001,-0.019000001,0.08800001,0.0,0,nan,0.0,3,1,15
104830106,1572935982000172,-339387356,188802997,133231,164543,0.16600001,2.5234861,0.624,0.961,0.75,1.22,99,108,0.026,0.009000001,0.024,0.031000001,0.0,0,nan,0.0,3,1,15
105029194,1572935982200172,-339387355,188802998,133267,164579,0.201,2.5234883,0.624,0.96000004,0.75,1.22,99,110,0.054,-0.042000003,0.035,0.009000001,0.0,0,nan,0.0,3,1,15
105225129,1572935982400172,-339387355,188802998,133310,164621,0.23700002,2.5234907,0.624,0.95900005,0.75,1.22,99,110,0.051000003,-0.051000003,0.0,0.063,0.0,0,nan,0.0,3,1,15
105428729,1572935982600173,-339387354,188802998,133351,164663,0.23500001,2.5234935,0.624,0.95800006,0.75,1.22,99,110,0.048,0.048,-0.009000001,-0.044000003,0.0,0,nan,0.0,3,1,15
105625704,1572935982800173,-339387352,188802998,133393,164704,0.108,2.5234947,0.624,0.95800006,0.75,1.22,99,110,0.018000001,0.0050000004,0.017,0.004,0.0,0,nan,0.0,3,1,15
105824820,1572935983000173,-339387351,188802998,133426,164737,0.24400002,2.5234973,0.624,0.957,0.75,1.22,99,110,0.024,0.023000002,0.008,-0.057000004,0.0,0,nan,0.0,3,1,15
106024721,1572935983200173,-339387351,188802998,133454,164765,0.23500001,2.5235,0.624,0.957,0.75,1.22,99,109,0.021000002,-0.018000001,0.010000001,0.020000001,0.0,0,nan,0.0,3,1,15
106224816,1572935983400174,-339387350,188802997,133475,164787,0.24200001,2.5235026,0.624,0.957,0.75,1.22,99,109,0.027,-0.027,-0.004,0.042000003,0.0,0,nan,0.0,3,1,15
106429684,1572935983600174,-339387349,188802997,133505,164816,0.16100001,2.523504,0.624,0.957,0.75,1.22,99,109,0.062000003,0.012,-0.060000002,-0.025,0.0,0,nan,0.0,3,1,15
106625001,1572935983800174,-339387348,188802995,133534,164846,0.223,2.5235064,0.624,0.957,0.75,1.22,99,109,0.024,-0.018000001,-0.016,0.027,0.0,0,nan,0.0,3,1,15
106828707,1572935984000174,-339387348,188802995,133554,164865,0.14400001,2.5235083,0.624,0.957,0.75,1.22,99,109,0.017,0.016,0.0050000004,0.013,0.0,0,nan,0.0,3,1,15
107028284,1572935984200174,-339387347,188802994,133573,164884,0.158,2.52351,0.624,0.957,0.75,1.22,99,109,0.018000001,-0.006,-0.017,0.008,0.0,0,nan,0.0,3,1,15
107227794,1572935984400175,-339387345,188802994,133610,164921,0.21300001,2.5235124,0.624,0.957,0.75,1.22,99,109,0.041,-0.018000001,0.037,0.044000003,0.0,0,nan,0.0,3,1,15
107428655,1572935984600175,-339387345,188802993,133623,164934,0.223,2.5235147,0.625,0.957,0.75,1.22,99,109,0.032,-0.019000001,-0.025,0.042000003,0.0,0,nan,0.0,3,1,15
107624816,1572935984800175,-339387344,188802992,133628,164939,0.172,2.5235167,0.625,0.95800006,0.75,1.22,99,109,0.038000003,0.037,-0.007,0.019000001,0.0,0,nan,0.0,3,1,15
107827702,1572935985000175,-339387342,188802991,133645,164956,0.18800001,2.5235188,0.625,0.957,0.75,1.22,99,109,0.003,0.0,-0.002,0.001,0.0,0,nan,0.0,3,1,15
108024957,1572935985200176,-339387342,188802991,133671,164982,0.231,2.5235214,0.625,0.95600003,0.75,1.22,99,109,0.037,-0.036000002,-0.010000001,0.042000003,0.0,0,nan,0.0,3,1,15
108227930,1572935985400176,-339387341,188802990,133679,164990,0.19000001,2.5235236,0.625,0.95600003,0.75,1.22,99,109,0.043,0.0050000004,0.042000003,-0.036000002,0.0,0,nan,0.0,3,1,15
108427662,1572935985600176,-339387341,188802990,133689,165000,0.208,2.523526,0.625,0.95600003,0.75,1.22,99,109,0.069000006,-0.048,0.049000002,0.034,0.0,0,nan,0.0,3,1,15
108627680,1572935985800176,-339387341,188802991,133708,165019,0.13800001,2.5235274,0.625,0.957,0.75,1.22,99,109,0.027,0.001,0.027,0.011000001,0.0,0,nan,0.0,3,1,15
108827681,1572935986000177,-339387340,188802990,133728,165039,0.254,2.5235298,0.625,0.95800006,0.75,1.22,99,109,0.048,-0.048,0.0050000004,0.058000002,0.0,0,nan,0.0,3,1,15
109027834,1572935986200177,-339387341,188802990,133733,165045,0.23400001,2.5235326,0.62600005,0.95900005,0.75,1.22,99,108,0.081,-0.067,0.045,0.056,0.0,0,nan,0.0,3,1,15
109227682,1572935986400177,-339387340,188802990,133734,165045,0.21700001,2.523535,0.62600005,0.96000004,0.75,1.22,99,108,0.033,0.021000002,0.025,0.12100001,0.0,0,nan,0.0,3,1,15
109422107,1572935986600177,-339387339,188802990,133730,165041,0.18300001,2.523537,0.62600005,0.9620001,0.75,1.22,99,108,0.075,0.069000006,-0.031000001,0.059000004,0.0,0,nan,0.0,3,1,15
109627998,1572935986800178,-339387337,188802988,133744,165055,0.192,2.5235388,0.62600005,0.96300006,0.75,1.22,99,108,0.079,0.07300001,-0.032,0.087000005,0.0,0,nan,0.0,3,1,15
110027729,1572935987200178,-339387331,188802986,133783,165095,0.2,0.69913155,0.62600005,0.96400005,0.65999997,1.06,99,105,0.149,0.143,0.041,-0.082,6.026674,0,nan,0.0,3,1,16
110227673,1572935987400178,-339387328,188802987,133843,165154,0.216,0.69914114,0.625,0.9620001,0.75,1.22,99,105,0.136,0.1,0.093,-0.20500001,6.026674,0,nan,0.0,3,1,15
110427679,1572935987600178,-339387326,188802988,133898,165209,0.22600001,0.6991501,0.624,0.9620001,0.75,1.22,99,105,0.105000004,0.08400001,0.062000003,-0.104,6.026674,0,nan,0.0,3,1,15
110626687,1572935987800179,-339387326,188802989,133934,165245,0.22000001,0.63274395,0.625,0.961,0.75,1.22,99,105,0.208,-0.18,0.105000004,-0.008,1.3211514,0,nan,0.0,3,1,15
110822642,1572935988000179,-339387330,188802991,133927,165238,0.23400001,0.67478,0.625,0.961,0.65999997,1.06,99,105,0.19000001,-0.172,0.080000006,0.055000003,1.9703197,0,nan,0.0,3,1,16
111026698,1572935988200179,-339387332,188802993,133914,165225,0.23400001,0.6747894,0.625,0.96000004,0.65999997,1.06,99,109,0.177,-0.134,0.116000004,0.13000001,1.9703197,0,nan,0.0,3,1,16
111227662,1572935988400179,-339387333,188802996,133896,165207,0.135,0.67479694,0.625,0.95900005,0.65999997,1.06,99,109,0.18400002,-0.016,0.18400002,0.015000001,1.9703197,0,nan,0.0,3,1,16
111425689,1572935988600180,-339387332,188803000,133926,165237,0.147,0.63814783,0.624,0.95600003,0.65999997,1.06,99,109,0.263,0.082,0.25,-0.101,1.5924584,0,nan,0.0,3,1,16
111625700,1572935988800180,-339387328,188803004,133966,165277,0.179,0.48045245,0.62200004,0.95400006,0.65999997,1.06,99,109,0.33200002,0.194,0.27,-0.238,1.1805757,0,nan,0.0,3,1,16
111825854,1572935989000180,-339387324,188803008,134021,165332,0.216,0.6307258,0.62,0.95300007,0.65999997,1.06,99,109,0.26500002,0.20700002,0.16600001,-0.27600002,0.99600524,0,nan,0.0,3,1,16
112025506,1572935989200180,-339387320,188803011,134063,165374,0.22700001,0.63074154,0.619,0.95400006,0.65999997,1.06,99,106,0.18100001,0.148,0.105000004,-0.31,0.99600524,0,nan,0.0,3,1,16
112222039,1572935989400181,-339387317,188803010,134097,165408,0.22500001,0.6307525,0.61800003,0.95300007,0.65999997,1.06,99,106,0.059000004,0.045,-0.038000003,-0.246,0.99600524,0,nan,0.0,3,1,16
112426718,1572935989600181,-339387314,188803007,134136,165447,0.20600002,0.66679186,0.61700004,0.95300007,0.69,1.0699999,99,106,0.224,0.09900001,-0.201,-0.095000006,6.2824254,0,nan,0.0,3,1,15
112624718,1572935989800181,-339387311,188803001,134163,165474,0.16700001,0.54442334,0.61700004,0.95300007,0.69,1.0699999,99,106,0.31300002,0.104,-0.29500002,0.003,5.544326,0,nan,0.0,3,1,15
112825749,1572935990000181,-339387307,188802993,134199,165510,0.19000001,0.34561425,0.61800003,0.95300007,0.69,1.0699999,99,106,0.46500003,0.21400002,-0.41200003,-0.004,5.2927575,0,nan,0.0,3,1,15
113026680,1572935990200182,-339387303,188802983,134185,165496,0.162,0.36972827,0.61800003,0.95600003,0.69,1.0699999,99,107,0.45200002,0.17,-0.418,0.033,5.202424,0,nan,0.0,3,1,15
113224694,1572935990400182,-339387300,188802976,134222,165533,0.19900002,0.41160184,0.61800003,0.95500004,0.69,1.0699999,99,107,0.33900002,0.19600001,-0.27600002,-0.177,5.259273,0,nan,0.0,3,1,15
113424810,1572935990600182,-339387294,188802969,134252,165564,0.18900001,0.27925754,0.61700004,0.95400006,0.69,1.0699999,99,107,0.423,0.287,-0.31100002,-0.21800001,5.3951106,0,nan,0.0,3,1,15
113624921,1572935990800182,-339387290,188802964,134307,165618,0.23700002,0.27929386,0.615,0.95600003,0.65999997,1.06,99,107,0.108,0.053000003,-0.094000004,-0.354,5.3951106,0,nan,0.0,3,1,16
113829674,1572935991000182,-339387290,188802963,134430,165741,0.22600001,0.27934882,0.615,0.95500004,0.65999997,1.06,99,107,0.124000005,-0.101,0.072000004,-0.546,5.3951106,0,nan,0.0,3,1,16
114026718,1572935991200183,-339387292,188802961,134473,165784,0.17400001,0.7621739,0.615,0.957,0.69,1.0699999,99,106,0.24000001,-0.12100001,-0.20700002,-0.319,5.2515244,0,nan,0.0,3,1,15
114224680,1572935991400183,-339387297,188802961,134517,165828,0.18900001,0.2440225,0.614,0.95600003,0.69,1.0699999,99,106,0.51500005,-0.46500003,0.22000001,-0.25300002,2.9365945,0,nan,0.0,3,1,15
114427658,1572935991600183,-339387304,188802963,134559,165870,0.178,0.32131317,0.61300004,0.95600003,0.69,1.0699999,99,106,0.44200003,-0.43600002,0.072000004,-0.24300002,2.9514723,0,nan,0.0,3,1,15
114624716,1572935991800183,-339387308,188802962,134655,165966,0.19700001,0.32134897,0.61300004,0.957,0.69,1.0699999,99,106,0.20400001,-0.11800001,-0.16600001,-0.367,2.9514723,0,nan,0.0,3,1,15
114828956,1572935992000184,-339387310,188802957,134730,166042,0.171,0.32138595,0.61600006,0.95900005,0.65999997,1.06,99,106,0.31500003,-0.142,-0.28100002,-0.3,2.9514723,0,nan,0.0,3,1,16
