timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
41152000,0,0.0,0.0,-0.0088763675,0.00034923904,0.091180086,0.02975257,-0.017538156,2.4492936e-15,0.0033670645,-0.0006658034,0.122992136,0.021986157,0.3012866,-0.17861101,-0.05961977,-0.0011773953,0.007698043,0.0883676,1.5702479,0.0,0.1,-0.122992136,0.10010227,0.055050723,0.20497526,0.06891506,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41160000,0,0.0,0.0,-0.008907798,0.00035485646,0.09091849,0.02975257,-0.017538156,2.4492936e-15,0.0033019702,-0.00066157716,0.12276404,0.021474583,0.3012866,-0.17861101,-0.05961977,-0.0012000963,0.0014155374,0.08831545,1.570249,0.0,0.1,-0.12276404,0.101400375,0.055435054,0.20685604,0.069179155,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41168000,0,0.0,0.0,-0.008938557,0.00036047236,0.09068682,0.02975257,-0.017538156,2.4492936e-15,0.003238713,-0.00063338253,0.12256543,0.021030461,0.3012866,-0.17861101,-0.05961977,-0.001230277,0.0054531116,0.08835177,1.5702497,0.0,0.1,-0.12256543,0.10271743,0.05582241,0.20874648,0.06944252,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41176000,0,0.0,0.0,-0.008968651,0.00036623408,0.09048453,0.02975257,-0.017538156,2.4492936e-15,0.003177169,-0.00060556544,0.12239525,0.02065152,0.3012866,-0.17861101,-0.05961977,-0.0012579547,0.0033244286,0.088333145,1.5702504,0.0,0.1,-0.12239525,0.10405342,0.056212775,0.21064663,0.069705136,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41184000,0,0.0,0.0,-0.0089980895,0.00037212227,0.090311065,0.02975257,-0.017538156,2.4492936e-15,0.003117537,-0.00057033735,0.12225277,0.020335838,0.3012866,-0.17861101,-0.05961977,-0.0012942181,0.005319962,0.0883527,1.5702511,0.0,0.1,-0.12225277,0.10540838,0.056606125,0.21255648,0.06996703,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41192000,0,0.0,0.0,-0.0090268785,0.00037811298,0.09016605,0.02975257,-0.017538156,2.4492936e-15,0.003059681,-0.0005524945,0.122136965,0.02008122,0.3012866,-0.17861101,-0.05961977,-0.0013228563,0.0031713496,0.088333145,1.5702517,0.0,0.1,-0.122136965,0.1067823,0.057002448,0.21447608,0.07022822,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41200000,0,0.0,0.0,-0.009055026,0.00038411378,0.09004909,0.02975257,-0.017538156,2.4492936e-15,0.0030033363,-0.00054407824,0.12204715,0.01988584,0.3012866,-0.17861101,-0.05961977,-0.0013682874,0.0010280564,0.08831731,1.5702523,0.0,0.1,-0.12204715,0.10817522,0.057401724,0.2164054,0.070488706,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41208000,0,0.0,0.0,-0.009082542,0.00039011452,0.08995981,0.02975257,-0.017538156,2.4492936e-15,0.0029485153,-0.00051187386,0.12198285,0.019748133,0.3012866,-0.17861101,-0.05961977,-0.0013825482,0.0071120225,0.0883704,1.5702528,0.0,0.1,-0.12198285,0.10958713,0.057803936,0.21834451,0.070748486,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41216000,0,0.0,0.0,-0.0091094375,0.0003962712,0.089897834,0.02975257,-0.017538156,2.4492936e-15,0.0028950588,-0.00048868544,0.121943034,0.019665983,0.3012866,-0.17861101,-0.05961977,-0.0014243122,0.0029413274,0.088334076,1.5702533,0.0,0.1,-0.121943034,0.11101807,0.058209065,0.22029345,0.07100759,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41224000,0,0.0,0.0,-0.009135723,0.00040252597,0.08986279,0.02975257,-0.017538156,2.4492936e-15,0.002842916,-0.0004498828,0.12192725,0.019637883,0.3012866,-0.17861101,-0.05961977,-0.001474691,0.0069942176,0.08837412,1.5702537,0.0,0.1,-0.12192725,0.11246803,0.058617096,0.22225218,0.07126598,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
41232000,0,0.0,0.0,-0.009161413,0.00040887235,0.08985431,0.02975257,-0.017538156,2.4492936e-15,0.0027919482,-0.00044488627,0.121934354,0.019661693,0.3012866,-0.17861101,-0.05961977,-0.001501612,0.0007218404,0.0883229,1.570254,0.0,0.1,-0.121934354,0.11393703,0.05902801,0.22422075,0.071523696,inf,inf,inf,inf,1,1,1,1,4,1,4,5,0,0,0
