timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3356000,0.00028430024,1.6924469e-08,1.6341787e-08,0.9240365,0.00042004985,0.0001822684,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3360000,0.00028429984,2.0260496e-08,1.633361e-08,0.9240366,0.0004205495,0.00018246681,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3364000,0.00028429952,1.710273e-08,1.6368569e-08,0.9240365,0.00042104904,0.00018266519,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3368000,0.00028410667,-8.844361e-05,6.332654e-08,0.9240366,0.00042161212,0.0001826967,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3376000,0.00028410717,8.847547e-05,-3.0756425e-08,0.9240366,0.00042253206,0.00018324607,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3384000,0.00028391407,1.6928107e-08,1.6349825e-08,0.9240366,0.0004234435,0.00018379113,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3388000,0.00028391348,-8.897929e-05,6.366089e-08,0.9240365,0.00042399953,0.00018381547,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3392000,0.00028391366,1.7404682e-08,1.62897e-08,0.9240366,0.00042448446,0.0001840016,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3400000,0.00028429774,-8.790486e-05,6.335503e-08,0.9240366,0.0004255191,0.00018421019,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3404000,0.00028429792,1.7404682e-08,1.6291516e-08,0.9240365,0.00042600164,0.000184394,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3412000,0.0002842972,1.7226421e-08,1.6264769e-08,0.9240365,0.00042696125,0.0001847569,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3416000,0.00028429748,8.7946006e-05,-3.0850295e-08,0.9240366,0.0004273713,0.00018509863,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3424000,0.00028410406,-8.844397e-05,6.375242e-08,0.9240366,0.0004283906,0.00018529137,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3428000,0.00028410426,-5.202959e-07,1.6507844e-08,0.9240365,0.0004288654,0.00018546735,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3432000,0.00028410443,8.847877e-05,-3.1184676e-08,0.9240366,0.00042927003,0.00018580593,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3436000,0.0002839119,8.9016474e-05,-3.1400603e-08,0.9240365,0.0004296738,0.00018614529,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3440000,0.0002839113,1.6924464e-08,1.6335365e-08,0.9240366,0.00043014367,0.00018631846,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3444000,0.00028410347,-5.2030686e-07,1.6498928e-08,0.9240365,0.0004306142,0.00018649072,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3448000,0.00028410362,8.847971e-05,-3.1298576e-08,0.9240366,0.00043101487,0.00018682588,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3452000,0.00028410307,5.546323e-07,1.6125416e-08,0.9240365,0.00043148265,0.0001869985,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3456000,0.00028429512,2.0264133e-08,1.6333951e-08,0.9240366,0.0004319496,0.00018716883,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3460000,0.00028429483,1.710273e-08,1.636898e-08,0.9240365,0.00043241642,0.00018733907,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3464000,0.00028429436,-8.791447e-05,6.3844574e-08,0.9240366,0.00043294902,0.0001873455,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3472000,0.000284295,8.7943416e-05,-3.126361e-08,0.9240366,0.00043381096,0.00018784456,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3476000,0.0002841019,5.546469e-07,1.6132372e-08,0.9240365,0.000434274,0.00018801304,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3480000,0.00028429387,-8.790955e-05,6.3954964e-08,0.9240366,0.0004348039,0.0001880171,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3484000,0.00028410146,-5.203177e-07,1.6508627e-08,0.9240365,0.00043526647,0.00018818247,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3488000,0.00028429358,1.406138e-08,1.6298648e-08,0.9240366,0.00043572794,0.00018834801,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3492000,0.00028429326,1.7222783e-08,1.626349e-08,0.9240365,0.0004361893,0.00018851351,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3496000,0.00028410112,8.84855e-05,-3.166995e-08,0.9240366,0.00043658176,0.00018884151,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3500000,0.0002839087,8.9020315e-05,-3.1887367e-08,0.9240365,0.00043697335,0.0001891703,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3504000,0.0002839082,1.6946297e-08,1.6343295e-08,0.9240366,0.0004374322,0.00018933388,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3512000,0.0002841003,-5.203323e-07,1.6501199e-08,0.9240366,0.00043841786,0.00018949495,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3516000,0.00028390798,8.9021225e-05,-3.2010725e-08,0.9240365,0.0004388078,0.00018982227,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3520000,0.00028409992,5.546578e-07,1.6113479e-08,0.9240366,0.00043926516,0.0001899857,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3524000,0.00028429215,8.795243e-05,-3.1588193e-08,0.9240365,0.00043965597,0.00019031075,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3528000,0.0002842917,1.7102725e-08,1.6359749e-08,0.9240366,0.0004401136,0.00019047284,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3536000,0.00028390661,1.7386492e-08,1.6287888e-08,0.9240366,0.0004410949,0.00019063152,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3540000,0.00028409873,5.546759e-07,1.6128247e-08,0.9240365,0.00044155118,0.00019079402,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3544000,0.00028373237,-8.8303495e-05,7.978646e-08,0.9240366,0.00044207054,0.00019079172,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3548000,0.00028373254,-3.727933e-07,3.164111e-08,0.9240365,0.00044252333,0.00019095188,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3552000,0.00028373272,8.86334e-05,-1.6962844e-08,0.9240366,0.00044290794,0.00019127635,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3560000,0.00028373158,-8.8304434e-05,7.990009e-08,0.9240366,0.00044387943,0.00019143561,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3564000,0.00028373173,-3.7280057e-07,3.16348e-08,0.9240365,0.00044433182,0.00019159539,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3568000,0.00028392446,8.8096596e-05,-1.685219e-08,0.9240366,0.00044471698,0.0001919188,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3572000,0.00028392416,8.809975e-05,-1.689574e-08,0.9240365,0.00044510202,0.00019224217,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3576000,0.00028392382,8.810292e-05,-1.6930908e-08,0.9240366,0.0004454872,0.00019256558,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3580000,0.00028392335,1.6740654e-07,3.1455993e-08,0.9240365,0.0004459395,0.00019272644,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3588000,0.0002839226,-8.777125e-05,7.989471e-08,0.9240365,0.00044697893,0.0001927233,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3592000,0.0002837299,-8.830927e-05,8.015159e-08,0.9240366,0.00044749893,0.00019272073,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3596000,0.0002837302,-3.7282973e-07,3.1636127e-08,0.9240365,0.00044795158,0.00019288063,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3600000,0.00028392224,1.6161488e-07,3.1421127e-08,0.9240366,0.00044840455,0.00019304192,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3604000,0.00028392198,1.6477264e-07,3.138588e-08,0.9240365,0.0004488574,0.00019320316,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3608000,0.00028392224,8.810479e-05,-1.7163114e-08,0.9240366,0.00044924347,0.00019352723,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3616000,0.00028392137,-8.7769964e-05,8.0099774e-08,0.9240366,0.00045014962,0.00019385142,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3624000,0.0002837283,-8.831116e-05,8.039319e-08,0.9240366,0.0004511919,0.00019384924,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3628000,0.00028353586,-8.884603e-05,8.0616275e-08,0.9240365,0.0004517133,0.00019384659,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3632000,0.00028353606,1.6493635e-07,3.141272e-08,0.9240366,0.00045216733,0.00019400891,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3636000,0.00028353624,8.91759e-05,-1.7790889e-08,0.9240365,0.00045255315,0.00019433568,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3640000,0.0002837282,7.022658e-07,3.1240738e-08,0.9240366,0.00045300767,0.0001944996,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3648000,0.00028391992,1.6161488e-07,3.142289e-08,0.9240366,0.00045391874,0.00019482619,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3652000,0.0002839196,1.6477628e-07,3.138788e-08,0.9240365,0.00045437453,0.00019498971,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3656000,0.0002837275,8.864248e-05,-1.7754484e-08,0.9240366,0.00045476313,0.0001953172,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3660000,0.00028372701,7.0228765e-07,3.1233647e-08,0.9240365,0.00045521883,0.0001954821,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3664000,0.00028372646,-8.831057e-05,8.068902e-08,0.9240366,0.00045574343,0.00019548314,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3668000,0.00028372664,-3.7284786e-07,3.1641743e-08,0.9240365,0.00045620068,0.00019564663,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3672000,0.00028372678,8.8640474e-05,-1.7874871e-08,0.9240366,0.00045659076,0.0001959753,0.38230395,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3676000,0.00028353423,8.917828e-05,-1.8101463e-08,0.9240365,0.00045697993,0.00019630477,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3680000,0.00028353368,1.6447433e-07,3.1458683e-08,0.9240365,0.00045743803,0.00019647041,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3688000,0.0002839186,8.810361e-05,-1.7761323e-08,0.9240365,0.00045828935,0.00019696432,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3692000,0.00028391805,1.6447797e-07,3.146558e-08,0.9240365,0.000458749,0.00019713092,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3696000,0.00028391756,1.6781763e-07,3.1457464e-08,0.9240365,0.00045920955,0.00019729824,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3700000,0.00028391724,1.6465623e-07,3.1492633e-08,0.9240365,0.0004596701,0.00019746556,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3704000,0.00028372437,-8.831588e-05,8.099789e-08,0.9240365,0.00046019882,0.00019746996,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3708000,0.0002835319,-8.885077e-05,8.122453e-08,0.9240365,0.0004607276,0.0001974732,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3712000,0.00028372466,-3.7287697e-07,3.1640976e-08,0.9240365,0.00046119004,0.00019764088,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3716000,0.00028391712,8.810819e-05,-1.7977865e-08,0.9240365,0.00046158515,0.00019797223,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
3724000,0.00028372434,8.8646244e-05,-1.824053e-08,0.9240365,0.00046237654,0.00019863734,0.3823039,0.89899385,3.7686696e-06,-0.00021262169,-0.43796134,2
