timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
17608000,0,473977420,85455940,488092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.12418,0,nan,nan,3,0,10
17808000,0,473977420,85455939,488083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,0.94070476,0,nan,nan,3,0,10
18008000,0,473977420,85455939,488089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.47890425,0,nan,nan,3,0,10
18208000,0,473977420,85455939,488084,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.02,6.041803,0,nan,nan,3,0,10
18408000,0,473977419,85455938,488083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.02,0.0,5.185395,0,nan,nan,3,0,10
18608000,0,473977419,85455939,488085,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.01,0.0,0.4101403,0,nan,nan,3,0,10
18808000,0,473977420,85455940,488090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,0.01,3.0551088,0,nan,nan,3,0,10
19008000,0,473977419,85455939,488099,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,0.02,0.49443722,0,nan,nan,3,0,10
19208000,0,473977420,85455940,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.03,0.03,1.4180382,0,nan,nan,3,0,10
19408000,0,473977419,85455939,488097,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.205859,0,nan,nan,3,0,10
19608000,0,473977420,85455939,488094,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.02,6.265198,0,nan,nan,3,0,10
19808000,0,473977419,85455940,488115,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.089999996,4.024785,0,nan,nan,3,0,10
20008000,0,473977419,85455940,488141,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.16,0.57873416,0,nan,nan,3,0,10
20208000,0,473977419,85455939,488173,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.0,-0.17999999,2.6538694,0,nan,nan,3,0,10
20408000,0,473977418,85455939,488198,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.0,-0.17999999,3.0730853,0,nan,nan,3,0,10
20608000,0,473977418,85455940,488251,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.02,0.01,-0.24,2.534318,0,nan,nan,3,0,10
20808000,0,473977417,85455940,488308,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.01,-0.01,-0.29,3.736989,0,nan,nan,3,0,10
21008000,0,473977417,85455940,488371,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,-0.02,0.0,-0.32999998,3.451287,0,nan,nan,3,0,10
21308000,0,473977416,85455940,488446,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,-0.03,0.0,-0.39999998,2.8526566,0,nan,nan,3,0,10
21508000,0,473977415,85455940,488528,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,-0.04,0.0,-0.39999998,3.083557,0,nan,nan,3,0,10
21708000,0,473977414,85455940,488603,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,-0.049999997,0.0,-0.47,3.1490047,0,nan,nan,3,0,10
21908000,0,473977412,85455940,488696,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,-0.07,0.0,-0.5,3.1428964,0,nan,nan,3,0,10
22108000,0,473977411,85455939,488795,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.07,-0.07,-0.01,-0.52,3.2713487,0,nan,nan,3,0,10
22308000,0,473977410,85455939,488911,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.07,-0.08,-0.01,-0.53999996,3.2980516,0,nan,nan,3,0,10
22508000,0,473977408,85455939,489019,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.08,-0.07,0.0,-0.42999998,3.1184626,0,nan,nan,3,0,10
22708000,0,473977408,85455939,489089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.08,0.0,-0.19,6.2542033,0,nan,nan,3,0,10
22908000,0,473977410,85455939,489131,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.19,0.22999999,0.0,-0.13,0.033683863,0,nan,nan,3,0,10
23108000,0,473977414,85455939,489146,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.17999999,0.17,0.01,-0.07,0.08028278,0,nan,nan,3,0,10
23308000,0,473977417,85455939,489147,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.17,0.17,0.01,0.06,0.10279687,0,nan,nan,3,0,10
